configuration,ancrage,camp,enonce,libelle,n_personnes,modele_second_ordre,reel,croyance_humaine_endo,croyance_humaine_exo,d_reel,d_endo,d_exo,plancher,modele_soutien_simule
llm_finetuning_500_training_samples__gpt41_mini,parti,centre,1,Placing a tax on carbon emissions,474,44.91561181434599,62.779397473275026,44.88834154351396,,17.863785658929032,0.027270270832033816,,13.047619047619047,80.59071729957806
llm_finetuning_500_training_samples__gpt41_mini,parti,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,474,46.22362869198312,61.613216715257536,42.01313628899836,,15.389588023274413,4.210492402984762,,14.773399014778326,89.24050632911393
llm_finetuning_500_training_samples__gpt41_mini,parti,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,474,46.265822784810126,66.47230320699708,45.95238095238095,,20.206480422186957,0.3134418324291772,,15.727422003284072,89.24050632911393
llm_finetuning_500_training_samples__gpt41_mini,parti,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,474,46.16033755274262,73.46938775510205,54.64367816091954,,27.30905020235943,8.483340608176924,,14.776683087027914,86.91983122362869
llm_finetuning_500_training_samples__gpt41_mini,parti,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",474,46.22362869198312,75.94752186588921,58.0328407224959,,29.72389317390609,11.809212030512775,,15.394088669950738,88.60759493670885
llm_finetuning_500_training_samples__gpt41_mini,parti,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,474,46.265822784810126,66.22934888241011,44.78489326765189,,19.96352609759998,1.4809295171582377,,14.697865353037766,89.24050632911393
llm_finetuning_500_training_samples__gpt41_mini,parti,centre,7,A law that requires companies to provide paid family leave for parents,474,46.265822784810126,78.71720116618076,65.8128078817734,,32.45137838137063,19.54698509696327,,14.954022988505747,89.24050632911393
llm_finetuning_500_training_samples__gpt41_mini,parti,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,474,46.22362869198312,74.39261418853256,63.17733990147783,,28.16898549654944,16.953711209494706,,15.520525451559934,88.39662447257383
llm_finetuning_500_training_samples__gpt41_mini,parti,centre,11,Increasing deportations for those in the US illegally,474,46.244725738396625,45.09232264334305,58.399014778325125,,1.1524030950535717,12.1542890399285,,13.412151067323482,89.24050632911393
llm_finetuning_500_training_samples__gpt41_mini,parti,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,474,46.16033755274262,53.88726919339164,56.6551724137931,,7.7269316406490205,10.494834861050485,,16.105090311986864,87.13080168776372
llm_finetuning_500_training_samples__gpt41_mini,parti,droite,1,Placing a tax on carbon emissions,372,38.38709677419355,62.779397473275026,44.75925925925926,52.03305785123967,24.392300699081474,6.372162485065708,13.645961077046117,13.964814814814815,56.98924731182796
llm_finetuning_500_training_samples__gpt41_mini,parti,droite,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,372,41.45161290322581,61.613216715257536,42.992592592592594,45.701298701298704,20.16160381203173,1.540979689366786,4.249685798072896,15.977777777777778,71.7741935483871
llm_finetuning_500_training_samples__gpt41_mini,parti,droite,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,372,41.45161290322581,66.47230320699708,45.224074074074075,51.44391971664699,25.020690303771275,3.772461170848267,9.99230681342118,15.327777777777778,71.7741935483871
llm_finetuning_500_training_samples__gpt41_mini,parti,droite,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,372,40.32258064516129,73.46938775510205,50.67407407407408,58.96340023612751,33.14680710994076,10.35149342891279,18.640819590966224,16.52777777777778,54.56989247311827
llm_finetuning_500_training_samples__gpt41_mini,parti,droite,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",372,40.53763440860215,75.94752186588921,58.26111111111111,59.468713105076745,35.40988745728706,17.72347670250896,18.931078696474593,16.774074074074075,62.903225806451616
llm_finetuning_500_training_samples__gpt41_mini,parti,droite,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,372,41.45161290322581,66.22934888241011,41.32222222222222,48.75796930342385,24.7777359791843,0.12939068100358497,7.306356400198041,16.43148148148148,71.50537634408603
llm_finetuning_500_training_samples__gpt41_mini,parti,droite,7,A law that requires companies to provide paid family leave for parents,372,41.39784946236559,78.71720116618076,63.50370370370371,67.70247933884298,37.319351703815165,22.105854241338115,26.304629876477385,15.753703703703703,71.50537634408603
llm_finetuning_500_training_samples__gpt41_mini,parti,droite,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,372,40.59139784946237,74.39261418853256,58.22962962962963,65.97638724911452,33.801216339070194,17.63823178016726,25.384989399652156,17.555555555555557,63.44086021505376
llm_finetuning_500_training_samples__gpt41_mini,parti,droite,11,Increasing deportations for those in the US illegally,372,41.45161290322581,45.09232264334305,65.30740740740741,50.85242030696576,3.640709740117245,23.855794504181603,9.400807403739954,15.714814814814815,72.58064516129032
llm_finetuning_500_training_samples__gpt41_mini,parti,droite,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,372,40.3494623655914,53.88726919339164,59.82037037037037,52.50767414403778,13.537806827800239,19.47090800477897,12.158211778446379,16.944444444444443,60.752688172043015
persona_summary__gpt41_mini,ideologie,gauche,1,Placing a tax on carbon emissions,909,82.48074807480748,62.779397473275026,51.233223322332236,43.39506172839506,19.701350601532454,31.247524752475243,39.085686346412416,12.886688668866887,99.77997799779979
persona_summary__gpt41_mini,ideologie,gauche,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,909,81.32343234323433,61.613216715257536,44.63036303630363,41.85537918871252,19.710215627976794,36.6930693069307,39.46805315452181,15.242024202420241,90.86908690869086
persona_summary__gpt41_mini,ideologie,gauche,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,909,85.26402640264027,66.47230320699708,51.11771177117712,42.74955908289242,18.791723195643186,34.14631463146315,42.51446731974785,14.646864686468646,94.93949394939494
persona_summary__gpt41_mini,ideologie,gauche,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,909,86.04510451045104,73.46938775510205,58.394939493949394,49.070546737213405,12.575716755348992,27.650165016501646,36.974557773237635,14.049504950495049,94.60946094609461
persona_summary__gpt41_mini,ideologie,gauche,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",909,84.21342134213421,75.94752186588921,59.114411441144114,57.22574955908289,8.265899476244996,25.099009900990097,26.98767178305132,15.19031903190319,94.60946094609461
persona_summary__gpt41_mini,ideologie,gauche,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,909,86.03080308030803,66.22934888241011,48.66446644664467,40.32275132275132,19.801454197897925,37.366336633663366,45.70805175755671,14.608360836083609,95.04950495049505
persona_summary__gpt41_mini,ideologie,gauche,7,A law that requires companies to provide paid family leave for parents,909,86.22112211221122,78.71720116618076,67.1012101210121,62.439153439153436,7.503920946030462,19.119911991199118,23.781968673057783,12.672167216721672,95.04950495049505
persona_summary__gpt41_mini,ideologie,gauche,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,909,83.66666666666667,74.39261418853256,65.31903190319032,56.864197530864196,9.27405247813411,18.34763476347635,26.802469135802475,15.112211221122113,94.4994499449945
persona_summary__gpt41_mini,ideologie,gauche,11,Increasing deportations for those in the US illegally,909,17.992299229922992,45.09232264334305,50.759075907590756,66.11463844797179,27.10002341342006,32.766776677667764,48.12233921804879,14.911991199119912,0.11001100110011
persona_summary__gpt41_mini,ideologie,gauche,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,909,20.28052805280528,53.88726919339164,51.014301430143014,59.22927689594356,33.60674114058636,30.733773377337734,38.94874884313828,15.005500550055006,0.11001100110011
persona_summary__gpt41_mini,ideologie,centre,1,Placing a tax on carbon emissions,582,68.99484536082474,62.779397473275026,46.71649484536083,,6.215447887549715,22.278350515463913,,13.847079037800688,97.07903780068729
persona_summary__gpt41_mini,ideologie,centre,2,Ensuring 40% of all new clean energy infrastructure development spending goes to low-income communities,582,69.00343642611683,61.613216715257536,44.22852233676976,,7.390219710859299,24.774914089347078,,15.1786941580756,91.75257731958763
persona_summary__gpt41_mini,ideologie,centre,3,Federal investments to ensure a carbon-pollution free electricity sector by 2035,582,72.58591065292096,66.47230320699708,48.24570446735395,,6.113607445923876,24.340206185567006,,15.621993127147766,95.87628865979381
persona_summary__gpt41_mini,ideologie,centre,4,A ‘Medicare for All’ system in which all Americans would get healthcare from a government-run plan,582,59.106529209621996,73.46938775510205,56.84192439862543,,14.362858545480051,2.264604810996566,,16.18041237113402,51.890034364261176
persona_summary__gpt41_mini,ideologie,centre,5,"A ‘public option’, which would allow Americans to buy into a government-run healthcare plan if they choose to do so",582,60.86769759450172,75.94752186588921,59.4106529209622,,15.079824271387494,1.4570446735395208,,16.551546391752577,63.230240549828174
persona_summary__gpt41_mini,ideologie,centre,6,Immigration reforms that would provide a path to U.S. citizenship for undocumented immigrants currently in the United States,582,68.81443298969072,66.22934888241011,45.44158075601374,,2.5850841072806077,23.372852233676973,,16.34536082474227,92.61168384879726
persona_summary__gpt41_mini,ideologie,centre,7,A law that requires companies to provide paid family leave for parents,582,71.55498281786942,78.71720116618076,67.23024054982818,,7.162218348311342,4.324742268041234,,15.81786941580756,96.3917525773196
persona_summary__gpt41_mini,ideologie,centre,10,A 2% tax on the assets of individuals with a net worth of more than $50 million,582,58.20446735395189,74.39261418853256,65.27319587628865,,16.18814683458067,7.068728522336762,,17.080756013745706,58.93470790378007
persona_summary__gpt41_mini,ideologie,centre,11,Increasing deportations for those in the US illegally,582,32.01890034364261,45.09232264334305,57.761168384879724,,13.07342229970044,25.74226804123711,,14.6340206185567,1.0309278350515463
persona_summary__gpt41_mini,ideologie,centre,12,Offering seniors healthcare vouchers to purchase private healthcare plans in place of traditional medicare coverage,582,37.85223367697594,53.88726919339164,59.106529209621996,,16.035035516415697,21.254295532646054,,16.847079037800686,0.1718213058419244
